	SP1	GMEB1	ETV3	YY1	ETS1	ZBTB33	NRF1	USF2	STAT1::STAT2	ATF1	IRF1	ZFX	HSF1	ELF1	RUNX2	BACH1::MAFK	ZNF143	SREBF1	MAFF	FOS::JUN	RUNX1	FOXP1	GABPA	GATA3	KLF5	SREBF2	NFKB1	SRF	NR3C1	MTF1	EWSR1::FLI1	BCL6	RXRA	STAT6	ZEB1	JUN	NFATC2	GFI1	RFX1	SP4	POU2F2	USF1	ZNF354C	REST	CTCF	THAP1	ZBTB7B	ARID5A	TBP	FOXK1	AHR::ARNT	BSX	CEBPZ	CREB3	DBX2	DMRT3	EBF1	EPAS1	FOXO4	FUBP1	GSX1	HLTF	HMBOX1	HMGA1	HMX2	HOXA2	HOXA3	HOXD10	HOXD9	IKZF1	IRF3	IRF6	LHX9	MAFK	MEOX2	MITF	MYC	NFIX	NFYB	NKX2-5	NR1I2	OSR2	OVOL1	PLAG1	POU2F1	PPARA	RHOXF1	SOX10	SOX13	SOX15	SPIB	TBX19	TBX2
1:10993923-10993953	1.379692807e-15	0.001056774755	2.556169359e-08	5.257194734e-12	4.124426113e-11	3.443132091e-09	1.314004954e-10	2.770881209e-13	1.842295446e-14	1.113565478e-05	5.251522389e-14	1.061024712e-09	4.697719267e-10	1.555434658e-16	6.998447553e-10	1.871016048e-12	8.648054203e-18	3.924701674e-06	3.710543798e-12	0.0001502178118	4.224680283e-08	2.681874353e-13	2.12012724e-10	5.572528109e-17	8.064517399e-15	6.55692933e-07	8.303355873e-27	4.125558294e-14	2.115198496e-20	1.41634556e-13	3.108315996e-19	1.626506698e-11	1.125419729e-21	5.009495128e-11	2.240522498e-11	8.619009657e-19	0.0009272145794	1.096158836e-05	3.582863337e-11	8.889556137e-21	4.155134189e-17	4.252151201e-13	0.009133177701	7.971855543e-16	4.709548489e-15	0.0001015623334	5.328906885e-12	4.369753655e-06	3.034786507e-09	4.285898485e-09	0.00233873936	2.139999691e-10	2.345145755e-08	7.141888593e-10	3.720726591e-06	3.133967998e-07	1.704542188e-13	4.374954847e-05	2.804512301e-09	4.685460229e-06	3.744685005e-05	0.0347677397	1.526307407e-06	0.003579967996	3.736190256e-09	8.070833319e-07	0.01167631953	9.766944361e-08	2.803975026e-07	4.121703826e-05	1.079190589e-09	2.216263898e-06	1.806901948e-05	7.920790803e-13	1.297601149e-06	9.898287175e-05	5.033783257e-12	0.0004152356004	6.897366808e-13	0.001042989245	2.156849538e-06	2.276193427e-06	0.0007949775125	2.875835275e-07	3.691244432e-10	1.781424815e-08	9.428821076e-07	0.08247161112	1.638613397e-07	0.002693640123	1.86017267e-05	1.940153777e-13	1.773025728e-06
1:10994081-10994097	7.776149892e-14	0	1.830530576e-08	2.678676681e-16	5.293916504e-09	6.446584519e-17	8.53941311e-16	5.954163016e-19	5.091500463e-16	1.815023653e-10	0	1.614148972e-16	2.13685284e-16	1.956669547e-12	3.802270345e-14	6.426526326e-19	4.508935174e-35	3.586220284e-11	0	0.0002003756576	2.52929682e-07	1.064013549e-13	3.151933154e-10	8.213614011e-17	1.016932731e-17	7.395796194e-10	6.120371554e-35	1.708853856e-34	0	4.304605727e-17	0	1.175111319e-16	1.04137441e-27	6.861538909e-18	2.731718722e-10	4.505720309e-19	6.221833225e-05	6.886076891e-05	9.366837608e-14	0	1.730824227e-08	2.173163629e-16	1.856209747e-05	0	0	0.0002518061241	1.356524481e-19	1.684180653e-06	1.676158169e-11	0	0.001235497609	1.855683177e-07	2.135733703e-08	2.188042022e-20	5.923773962e-10	1.53187383e-12	3.307242276e-20	5.67037317e-08	1.812237703e-09	2.36579395e-06	1.128046064e-05	0.0008742067504	8.178497009e-10	0.0008594531646	0	2.372586759e-07	0.008904457519	0	1.609244752e-06	6.804688729e-05	0	0	3.128619141e-05	2.470431753e-14	7.724252673e-07	2.661074241e-06	8.675163303e-17	0.00027535659	1.137801471e-15	0.0003510931964	0	5.726463085e-17	0.001043179591	3.420802027e-13	5.973615945e-06	4.243722516e-11	1.386482885e-12	0.008761910701	1.284434905e-09	0.001335096412	0.0005264611619	0	1.582887769e-10
1:10994108-10994127	2.116026699e-19	2.007551023e-09	4.687741709e-10	1.798396192e-18	2.540237955e-10	1.039711955e-15	4.587167359e-23	2.199619631e-27	2.239449591e-12	3.8072086e-11	0	2.849322835e-17	6.081134771e-14	6.097459185e-15	3.656607501e-15	5.799344831e-15	4.971848054e-21	4.268923004e-11	1.79130757e-21	3.269894659e-05	2.007548692e-11	0.0004067728227	1.065275474e-14	2.532261992e-07	1.635509004e-17	8.398182603e-11	9.433216731e-28	4.700310655e-22	2.295335404e-28	9.083962303e-16	1.310120912e-21	2.032258303e-12	3.499948266e-23	6.113246231e-12	7.839598384e-14	1.353515873e-17	0.005779796079	8.549921523e-07	2.109410909e-15	1.276509647e-28	3.534746653e-10	5.771262801e-24	0.001317505629	0	2.290323796e-22	1.900632423e-05	2.790060139e-20	3.319455394e-07	4.436079038e-05	3.223187087e-06	3.948173281e-07	2.927671389e-06	9.429109598e-10	1.107847208e-15	1.302045023e-06	9.064374085e-07	1.023259334e-18	3.065129326e-08	1.695008836e-05	5.300809351e-06	0.000193821214	0.002206409998	5.214245208e-06	0.00158249561	1.431441391e-09	3.538329806e-06	0.0002827657223	3.468521771e-06	1.703154727e-05	1.184747492e-06	1.036238269e-07	7.359472145e-08	7.985406862e-06	3.074676579e-15	3.611019378e-05	4.678859216e-10	3.176307802e-21	9.311513428e-06	2.988784863e-19	0.0003040318927	2.778768876e-14	1.894488706e-11	0.0002264140489	9.218910218e-13	1.328167772e-06	3.312765455e-09	0.02610231265	0.001706836977	1.754775202e-06	0.001405662411	0.0001181694553	0	5.283707758e-10
1:14304275-14304292	5.131080339e-20	5.256557792e-05	1.480634771e-10	5.30034209e-23	7.472532761e-17	1.594605903e-16	3.894518265e-15	2.757209417e-19	1.056003433e-16	1.6063332e-09	0	6.661971792e-18	2.310105518e-23	8.319106692e-21	8.86444974e-10	4.267590449e-15	3.189741736e-21	1.530418129e-10	0	5.628839936e-05	0.0001791726968	1.166734622e-08	8.640862896e-18	3.756074865e-17	1.378234956e-14	3.139222453e-11	1.414109807e-33	3.105062144e-22	2.276831136e-34	1.192659112e-16	0	1.019914112e-16	9.818834625e-28	1.304138861e-19	1.782818683e-16	1.172064073e-29	7.961361565e-08	1.280388135e-05	1.967107403e-18	3.601032814e-29	3.362775487e-16	3.880205497e-23	0.001674971497	0	0	1.883959299e-06	2.1842212e-12	4.757960809e-10	7.03812903e-09	5.328398322e-08	0.01184279033	2.509679582e-14	7.514358698e-09	4.202231646e-18	2.589928958e-09	2.158701999e-11	1.507668326e-19	0.5215510758	3.883736485e-06	0.003733610716	2.436779949e-05	6.458556471e-05	3.469399012e-10	2.12713185e-06	1.572788001e-15	3.274454619e-10	0.004952460241	1.837929288e-09	4.722698265e-08	2.851074508e-06	3.885743939e-12	3.86917212e-10	6.433672189e-11	5.997923828e-23	7.834277013e-08	5.344010773e-07	1.646525465e-13	1.75204278e-12	5.429133424e-20	0.0001028412821	0	9.550575239e-11	0.0008879263111	1.121957482e-11	2.7130277e-10	2.195174184e-11	7.465528639e-16	0.002595423595	4.872025522e-10	0.0003029136317	8.170251272e-08	0	9.505767106e-06
1:14304458-14304488	2.594946754e-11	0.004748994418	1.685035393e-08	8.364021202e-15	2.223556645e-12	5.885299999e-12	3.787630077e-07	8.537187213e-07	9.413061367e-15	0.0002072942371	3.605671446e-15	1.035237974e-10	4.552451504e-17	8.7694788e-16	0.002598411992	7.492825611e-14	5.504928618e-24	1.143549891e-06	4.258803295e-16	0.0004659599473	0.03627265836	2.404264316e-11	1.392315673e-11	4.398032989e-16	5.629393854e-14	6.504586096e-07	4.135201552e-25	4.701189084e-15	1.274131129e-20	3.231768025e-08	1.266928305e-23	1.283640369e-11	2.103759778e-16	8.609056202e-17	0.01690493891	2.18420981e-09	1.3536936e-05	3.881731427e-06	8.956600698e-12	5.316533945e-21	7.80449148e-15	1.054515685e-10	0.01501712795	6.41721452e-14	5.413207413e-11	0.001352563813	2.876245384e-10	5.556662389e-08	9.68206312e-09	1.099286384e-10	9.509683659e-05	2.86847743e-08	1.330894819e-07	3.999584147e-08	1.559494927e-07	2.661443523e-07	1.541528538e-13	0.003192680177	8.56857379e-06	6.539827152e-06	0.0001005354932	0.01912884758	8.574775455e-06	5.950371653e-06	1.503356456e-11	2.560521885e-05	0.01376766043	1.683215718e-09	3.218653539e-08	0.0001700626708	5.922226164e-10	2.339543591e-07	2.507236613e-07	2.299797777e-18	5.505323938e-05	0.002985822557	1.059009454e-06	8.728838961e-07	2.706347854e-13	0.001977262126	5.557468453e-06	8.192744607e-06	0.009499765512	1.135941981e-09	4.220072615e-10	1.529443682e-06	1.35815201e-07	0.001995174959	1.268527078e-07	0.003234496356	1.188550374e-05	2.853152074e-12	0.01799182827
1:14304543-14304568	4.345837554e-15	6.18122615e-05	7.871864451e-10	1.282653193e-08	9.125612712e-14	2.987641006e-14	3.356190653e-14	9.3686483e-09	2.589654885e-17	2.408966637e-10	5.2543584e-19	4.139935496e-06	1.292821067e-17	1.952510359e-18	1.43953954e-11	1.640446568e-07	4.703364854e-27	3.686373114e-07	1.465868682e-07	0.001032126213	1.228153529e-05	1.224001675e-12	1.225137704e-14	1.652003721e-16	3.684127972e-14	7.872533382e-08	4.352738865e-21	9.759073284e-20	1.785686931e-25	3.926383738e-13	1.418220811e-26	3.941448399e-13	5.346156671e-19	4.046752071e-16	4.368692623e-13	4.245320065e-14	1.135120479e-05	1.960903936e-06	1.249661991e-16	3.203033309e-17	4.709397942e-14	4.573001323e-05	0.0005469511121	5.610649021e-21	2.719221638e-20	0.0003232893958	4.95083105e-12	2.900944622e-07	2.855679443e-07	3.294018348e-11	3.516229444e-05	3.902559254e-11	4.358131213e-06	2.968481836e-14	3.663323383e-08	9.642704549e-08	1.051495266e-17	3.601327285e-05	1.147948514e-10	2.006464902e-05	4.505893405e-05	0.3847173039	1.141639401e-07	0.003496377433	2.359446562e-11	2.183283522e-06	0.03288995314	1.147234393e-10	7.244965015e-06	7.594654846e-06	1.132565234e-11	1.296302765e-07	9.296866009e-05	1.946363901e-06	0.0001108864885	0.002585316169	8.319795483e-08	0.0007335624009	4.73711156e-15	0.0003831262106	1.083584276e-06	6.633214746e-12	0.0004228010743	3.635048271e-10	3.602297449e-11	1.129223244e-07	0.309089874	0.08055177342	1.11832177e-07	0.03534054935	1.435598516e-06	1.750170895e-17	1.69417233e-09
1:14304654-14304684	0.02536476872	1.143885883e-05	1.064830048e-06	3.31528755e-11	4.691137691e-07	4.248719826e-14	4.239994231e-16	1.369332114e-16	1.389392539e-11	1.764087263e-09	4.142229096e-14	6.908173736e-08	1.399381082e-15	2.757452406e-15	7.530300902e-09	4.301499896e-13	1.033122964e-22	2.421989209e-06	1.089345725e-15	9.167631936e-05	1.76463657e-08	1.078551897e-11	3.792819676e-10	1.295385968e-12	0.04916618976	3.721172663e-07	1.067879772e-17	1.014031074e-18	9.42878e-20	8.591389818e-13	5.870924664e-13	5.118463544e-14	2.946481733e-19	1.016644051e-17	6.778609539e-08	9.101585669e-16	0.0003830718037	6.68027465e-06	1.545279013e-17	4.306624799e-12	1.458114603e-11	3.999810212e-16	0.01526142768	1.44595781e-20	1.907665988e-15	0.0006305900745	3.042260668e-11	2.68049073e-08	1.189950493e-08	5.446194562e-09	3.621729902e-05	9.690918336e-10	1.581444455e-08	1.826499287e-12	8.657057862e-09	9.088181159e-07	8.595448972e-18	0.0007359130312	3.98647952e-09	1.662029152e-06	4.456340128e-06	0.001918876351	1.531195303e-07	6.078691163e-05	7.29737205e-12	6.695898623e-06	0.02355757513	9.435117792e-08	3.028934766e-07	0.000880734349	2.675375953e-07	1.244957614e-07	2.61256982e-07	1.906078242e-15	1.355066155e-06	1.367550306e-06	3.704688689e-13	2.127033457e-05	2.356334713e-16	0.0001369084293	2.016786751e-06	1.428387722e-08	0.001232283755	5.74768627e-08	3.995877306e-10	1.172660636e-05	7.010273096e-08	9.456213862e-05	1.448569511e-06	0.0001713927801	0.0009921192953	4.606766021e-17	6.036274417e-07
1:14304719-14304749	1.768319263e-15	0.0002825311726	5.166126818e-10	8.61467402e-13	2.284759318e-12	8.449028569e-12	1.801842368e-14	3.257873718e-13	1.14860359e-14	7.990345684e-07	1.380271273e-17	1.454474571e-07	8.721902431e-19	5.885471603e-19	2.217703727e-10	9.110744962e-11	1.586854545e-17	4.511460954e-08	2.49340225e-13	0.04301475706	2.923493761e-06	2.266849036e-12	1.316038396e-14	2.42894471e-16	1.805645153e-16	5.550549015e-08	1.196455935e-23	1.149095813e-18	9.023587055e-22	8.17611561e-14	5.908418589e-25	2.785405131e-11	9.28227193e-13	3.951171429e-15	7.995508714e-09	4.001960214e-11	1.000996457e-05	0.0001192397956	3.963109752e-09	3.498281989e-20	6.906211844e-12	5.555691375e-09	0.0005931238747	1.76599652e-15	2.010290439e-14	4.921073481e-05	1.139047688e-15	4.478755127e-07	3.217823123e-06	9.604093594e-12	1.476334149e-05	2.285705115e-07	0.0001811971485	6.361182606e-14	0.01308393065	5.54632673e-10	8.482299784e-14	8.813403727e-06	4.542782941e-09	5.016433843e-07	0.002206257775	0.002708244676	3.003250198e-07	3.92360276e-05	4.967632489e-08	0.0009853671531	0.002502672531	4.209985876e-07	7.527109212e-06	4.130967897e-06	3.083142316e-09	1.088657194e-08	0.001649308317	4.279448798e-11	0.007900675442	0.0003244827757	2.353616991e-14	0.002635467521	1.136443949e-07	0.001538303601	8.995570633e-07	9.551016617e-08	0.008191196003	1.290567984e-10	5.925946061e-09	4.090015492e-05	3.549357137e-07	0.0007693032875	1.682149527e-06	0.002568872666	0.000236335107	5.70155777e-12	4.918773207e-05
1:14304783-14304796	6.316030525e-10	0	2.380738886e-13	4.660362891e-14	4.405678452e-13	0	5.772538995e-13	8.468599499e-20	0	6.837635416e-09	0	0	4.949308451e-20	2.634725157e-19	1.037136188e-11	0	0	4.06241387e-06	0	7.983953703e-05	3.061674141e-11	0	7.760234968e-17	3.892959898e-21	2.565336891e-05	6.755415781e-06	2.099264879e-28	0	0	0	0	0	0	0	1.130334444e-16	3.843439666e-34	5.295320151e-06	6.916654977e-08	0	0	1.189806252e-19	1.208150387e-20	0.0003270335924	0	0	3.328277138e-07	4.627924316e-16	0	0	0	0.0002789899018	2.394467685e-15	1.696953267e-11	0	0	8.382600453e-11	0	6.306473928e-06	1.388855967e-10	1.697589198e-08	9.366944712e-09	4.65185375e-06	1.131202978e-11	4.945520783e-05	0	1.136104586e-10	0.0007014544829	0	3.56193366e-11	3.891766128e-05	0	0	1.509733005e-11	0	3.802382159e-09	9.139382243e-06	2.999605258e-17	2.662946781e-05	0	3.867366221e-05	0	0	5.589778031e-05	0	6.095869486e-14	1.727258721e-08	3.090192249e-13	0.0001422614928	0	0.0001193478936	1.616179096e-06	0	3.57473037e-05
1:14304856-14304886	1.560689498e-09	0.0003788106082	4.395621621e-08	4.013313189e-15	1.347580599e-11	1.628583542e-14	4.923940034e-13	2.439100781e-14	1.046509535e-14	5.126592604e-10	3.734327406e-17	1.274255879e-08	1.423223736e-14	1.014972143e-14	2.437826935e-10	1.075426819e-12	2.271451722e-23	2.151349122e-07	3.100189914e-11	0.001090824294	1.626448075e-05	3.444596743e-14	5.181955579e-11	2.608930484e-16	9.438446458e-10	7.522818781e-08	2.069226189e-15	5.504177908e-17	2.641568229e-21	5.38526529e-13	1.862894565e-25	1.619298735e-11	2.798070345e-20	7.766400467e-15	5.468025082e-12	1.018257762e-11	3.504629998e-05	2.209201326e-05	4.182403163e-09	2.279705834e-14	4.404656516e-16	1.505325117e-13	0.001377634827	1.173829631e-15	2.530469129e-11	0.0008881533775	1.434009208e-11	2.259265443e-05	1.240204454e-07	5.89312658e-12	3.726250861e-06	0.0006781584709	5.010827692e-06	2.255238112e-14	0.0009404067805	5.514835806e-08	1.205851536e-12	2.705937762e-05	6.82153951e-07	6.439311287e-07	0.02765187423	0.003836246263	6.044727101e-05	0.00154850922	1.771389411e-08	0.02338577872	0.02314741701	2.812698744e-08	1.704429521e-06	0.001937441032	4.22235109e-10	3.267066447e-06	0.0001014249432	1.523931125e-15	0.003477680582	5.734705417e-06	4.316622129e-13	0.0001120323247	1.000519762e-11	0.001369256567	7.991507606e-09	0.0002880132966	0.0007444408839	9.060445905e-10	3.771096329e-11	9.403206957e-08	0.02887103532	0.0002191072805	5.450076466e-06	0.0006521107034	0.0002522528202	2.000919151e-17	1.455212348e-07
1:14304940-14304964	5.201436537e-11	3.017611044e-05	2.414410718e-10	3.550890444e-15	1.197028823e-08	8.569134684e-14	1.815140152e-12	3.645241476e-14	1.009544856e-13	3.496606074e-07	1.330165253e-16	6.942000986e-07	2.331002521e-19	1.449432678e-14	2.371970638e-08	1.055061543e-11	2.07711619e-19	1.261612521e-05	1.36782345e-14	0.000196529376	2.03583424e-07	3.346311632e-13	8.221949626e-10	1.615469212e-11	4.849155712e-08	5.832111848e-06	6.082972755e-27	2.612849954e-22	2.513550729e-23	1.226486407e-14	3.305954905e-18	2.082423804e-11	1.365765767e-17	5.387629979e-18	5.827330344e-16	4.635661104e-16	2.86802531e-05	1.256089021e-06	9.343475595e-13	8.337561724e-21	1.267580478e-12	9.142426215e-12	0.005110791015	9.881113399e-17	1.367727202e-16	0.0002366042121	1.420662275e-06	2.990699013e-09	1.828878165e-07	2.699379853e-12	0.0003065293068	0.003128482173	5.998905873e-07	1.471930712e-09	4.073941838e-06	1.113775624e-09	1.592694027e-11	0.006208038718	8.834526298e-10	1.547194464e-07	0.04870390567	0.5911873709	1.296632459e-07	1.959643852e-05	4.721062825e-10	0.007064249211	0.0855866532	2.509833727e-07	3.269386934e-07	0.0002244379591	6.402312445e-08	2.873475547e-08	4.748115711e-06	2.139456594e-13	0.0002340133034	3.987014858e-06	3.693056992e-16	9.790279531e-07	2.499160259e-13	0.0007682991675	1.399501877e-05	3.316018851e-07	0.0002919592488	0.003217508035	2.728525533e-06	1.204903527e-05	0.01105777999	0.0001446296653	1.075873018e-08	0.0004644501402	0.0006680215177	7.217393148e-19	2.390447095e-09
1:14305093-14305106	1.062136761e-21	0	1.942667053e-09	1.027992639e-23	6.234794092e-14	0	2.144406132e-18	2.376429298e-23	0	9.297276004e-13	0	0	1.38965223e-23	5.629931264e-19	1.444427731e-13	0	0	3.640670219e-09	0	7.268292751e-05	5.1728678e-11	0	2.479619303e-19	2.057455361e-16	1.401431245e-17	2.34746897e-09	7.749010663e-40	0	0	0	0	0	0	0	2.596155543e-13	7.568917404e-22	9.759177195e-07	4.896207627e-07	0	0	1.869959337e-21	1.771444243e-21	5.804951875e-05	0	0	1.625122771e-06	5.783643464e-24	0	0	0	7.930826053e-06	3.009377012e-10	8.549222408e-11	0	0	1.164451591e-12	0	6.135317698e-10	4.464671349e-08	7.73041878e-10	8.746940935e-06	1.801861319e-05	5.564802691e-08	0.0002849677544	0	1.153309132e-07	0.0002288527321	0	2.227026594e-07	9.30216078e-07	0	0	1.060382871e-07	0	1.823821412e-05	1.039601191e-08	2.905485877e-21	2.385946778e-07	0	0.0002126252688	0	0	0.000137633101	0	1.442890355e-09	2.509602923e-13	2.95863041e-10	0.003181177015	0	0.01760587477	0.0001467172621	0	2.314024865e-11
1:14305140-14305170	3.171753761e-20	5.014062924e-06	2.38654134e-08	1.594086323e-08	6.371954602e-10	2.734610446e-10	3.454311558e-13	7.852105055e-10	1.765402851e-06	1.545430359e-09	3.152008028e-09	4.855603361e-16	9.516672309e-18	3.961832568e-13	6.37966234e-10	1.426135011e-14	5.34194349e-18	4.645333875e-09	1.435200346e-11	9.585226623e-05	9.128387986e-05	3.250494849e-10	2.111470434e-11	3.225441479e-12	1.059209808e-14	2.123258955e-09	7.877592152e-23	8.042911175e-21	3.993700173e-16	7.327828124e-15	3.41942239e-21	3.855036086e-13	1.657328973e-19	1.099567634e-14	3.359319583e-12	1.105510331e-15	0.003525002045	8.497020575e-06	1.009811342e-14	1.626189802e-19	8.305673377e-07	1.999648012e-11	0.005024258703	3.452452421e-22	2.544927581e-16	0.0003955454238	1.235528829e-12	5.200129876e-06	8.420320363e-06	1.226485645e-07	0.008355112623	6.431808661e-09	3.253214779e-08	1.090306246e-10	1.700246386e-05	9.914741534e-11	4.135608227e-17	0.1816406759	0.000873154884	0.001251175866	0.0001752074616	0.004637952266	1.235853841e-05	0.000345406317	2.651264025e-07	3.327391535e-06	0.02017450766	1.053465753e-05	4.210932449e-06	4.04399774e-06	7.247699845e-07	5.346348548e-07	0.0001030445953	7.301341355e-13	4.2655418e-05	1.837050582e-05	1.562579672e-11	0.0001132709582	1.075543665e-20	0.001558589749	1.515494073e-07	5.947195798e-10	0.003204014917	3.319326781e-12	8.497031472e-07	4.549643075e-10	5.946795014e-08	0.003991581159	0.0003174808905	0.001134892255	0.0001878082987	1.03800347e-09	7.337456032e-05
1:14309581-14309595	3.767608214e-16	0	2.298610943e-10	1.237019201e-20	5.199519712e-15	0	1.606979638e-17	2.073728223e-09	0	4.77696635e-12	0	2.010157963e-17	7.869689265e-20	5.413000143e-21	8.986018799e-06	0	0	1.481204456e-06	0	6.175929837e-05	2.662519522e-06	0	3.811758491e-16	2.487146543e-21	4.970630213e-19	1.648737099e-07	2.518183629e-34	0	0	8.109476431e-16	0	1.992102575e-15	9.753757937e-28	0	4.566404777e-07	2.812848177e-25	5.394775252e-05	2.751874881e-06	3.111432607e-22	0	3.600161623e-24	4.324449416e-10	0.01825527456	0	0	0.01926006105	3.892636398e-06	1.55477177e-11	2.177514151e-13	0	5.32521642e-05	6.682610389e-12	8.223402433e-06	7.586679395e-20	0	3.816991974e-13	3.910624693e-12	3.862336266e-07	1.118976505e-09	3.242805032e-09	0.0005264683951	1.021865981e-05	3.169869189e-08	2.486900702e-06	0	2.557425013e-08	0.002144722404	0	8.327860142e-09	0.0006032770478	0	0	2.419072362e-07	0	1.412236208e-06	0.0002970821889	3.131475537e-16	4.564455032e-06	0	7.859531331e-05	0	0	6.272019901e-05	1.417252413e-13	9.69551334e-13	8.972553322e-09	4.227579238e-13	6.92556161e-05	0	0.0001405856221	0.000135041442	0	1.526534138e-07
1:14309660-14309682	1.693258422e-14	3.666188627e-08	3.410345178e-09	1.876331879e-13	1.151252004e-09	1.50125156e-13	2.312928973e-13	1.351529128e-16	2.575699783e-14	4.711497206e-11	6.69465614e-16	3.404107278e-13	1.800504822e-19	3.733361769e-14	3.892524417e-09	1.965339744e-16	8.370356339e-22	5.257058908e-09	2.276786541e-11	0.0009101570568	1.92447148e-06	1.259663427e-08	3.155132698e-10	2.318154985e-17	2.020145182e-14	1.146555115e-09	6.863740601e-33	1.170049856e-20	1.093683605e-27	2.562168788e-15	3.637956341e-28	3.188065518e-11	3.891005285e-23	9.459843064e-15	9.40557399e-08	1.802742675e-27	9.764370233e-05	4.700222432e-05	4.624343921e-15	3.787289873e-24	6.618355551e-15	2.709660228e-13	0.1389152404	2.225227077e-22	4.197372818e-12	8.364753915e-05	1.373292003e-08	2.423279669e-07	3.399319835e-06	5.6686976e-10	0.0004523749425	1.84970938e-06	4.574375248e-08	6.109149632e-14	5.037025633e-06	1.746023535e-12	2.916493671e-13	4.227832348e-06	2.128683251e-08	3.843359104e-06	0.001238262888	0.0008401335016	4.179312461e-05	4.206475917e-05	7.910031494e-09	3.838855865e-06	0.01121921583	1.025309988e-08	4.918954938e-05	1.734041906e-05	1.206759775e-07	1.369278548e-05	2.105023231e-07	7.119105579e-16	2.957199131e-06	1.475125294e-05	9.023017937e-12	2.294074009e-05	2.272580283e-12	0.003778721367	1.398096488e-08	3.183028912e-07	0.002065687889	1.716088687e-11	7.981964761e-12	5.504796207e-10	7.056486462e-07	0.002019840268	2.179988867e-08	0.000512272167	3.870762108e-05	3.902458125e-19	3.211233621e-09
1:14309759-14309782	1.012338949e-11	0.0001054451422	1.222902293e-09	1.185116066e-14	6.990932768e-13	3.952168627e-11	2.627829997e-10	1.328586396e-13	9.642611205e-17	6.134308784e-09	1.02712202e-20	3.775238998e-09	1.192673905e-18	7.076301983e-19	4.768942361e-10	1.977304581e-13	4.619744531e-22	1.041799402e-06	3.136336174e-17	0.0001614809618	1.898952195e-06	1.566028431e-17	2.226918133e-13	8.260469581e-17	6.441454202e-15	3.484028221e-06	2.955688887e-25	2.300515275e-18	5.60316161e-21	9.198607429e-15	3.102779701e-29	3.981350279e-10	3.787380709e-22	1.414202746e-13	5.577505578e-12	3.498167984e-19	1.426090655e-06	2.945296525e-06	2.469674959e-11	4.703748672e-17	1.848945713e-20	3.434235112e-14	0.0002573066961	1.21697724e-20	3.202340457e-17	3.507519673e-06	3.947226437e-15	9.471289494e-09	2.295060087e-08	4.793759257e-15	3.416522036e-05	6.108805326e-10	4.331090686e-06	8.790257213e-11	2.955738817e-08	7.647327824e-13	8.847928311e-11	2.50421657e-05	2.432969651e-11	7.535622956e-09	6.182661665e-05	0.001268313811	1.305844244e-08	3.032546372e-06	9.418080142e-11	5.829747197e-07	0.002306484199	5.630204368e-11	2.116857228e-08	0.0001692873918	1.492785951e-10	9.356324817e-09	2.090946871e-07	5.71258521e-17	2.566978568e-06	6.705032765e-05	1.536556544e-14	2.095560219e-07	1.782023762e-12	0.0002794250492	3.59084615e-07	2.200296447e-06	0.001205532158	5.170216715e-08	6.047310337e-11	3.112664271e-08	1.114271427e-07	0.002739297595	2.202162938e-09	0.0005816614652	9.231749231e-06	1.380678281e-16	3.055876693e-06
1:14309915-14309945	1.063963854e-13	8.476513798e-05	0.007259029909	2.943257421e-09	0.0005802287631	4.273665739e-13	1.438838577e-13	2.515616774e-16	8.542846801e-12	3.883799013e-09	6.483008582e-14	3.430345654e-09	2.712308342e-14	6.965985177e-08	1.177505272e-12	1.151007358e-14	1.804428923e-22	7.24978223e-09	2.086146041e-12	0.0001916213021	3.354479892e-09	7.306469705e-15	0.0002597460285	6.345140057e-17	1.768635764e-13	5.15669156e-08	4.595206315e-23	1.101922909e-23	4.245750412e-24	5.901745908e-13	1.123716887e-19	9.78455356e-08	2.132355834e-22	7.35672211e-14	1.340235367e-08	6.456167083e-21	0.002417508759	1.931330355e-05	4.383707768e-12	5.333227925e-24	9.330025991e-18	8.918878556e-14	0.0003731817176	7.665670035e-23	1.290603774e-11	0.001798210002	3.755957247e-12	3.811247906e-08	1.463794789e-08	2.130711271e-10	6.215917321e-05	1.415431257e-08	4.268997285e-06	3.143489748e-13	4.772540485e-08	2.386016393e-09	1.532858609e-11	2.905813998e-06	2.146560695e-09	1.217612157e-06	4.902366355e-06	0.004741309562	5.37035001e-07	4.581346928e-05	1.469901199e-11	1.539868155e-05	0.03245587898	2.558237333e-08	1.68934433e-07	0.0004303152237	6.798860796e-10	4.156954329e-07	1.926508855e-07	3.107731823e-15	5.009695911e-06	5.442169873e-05	2.603642329e-14	0.0006987310783	7.858296461e-08	0.001804050785	1.871509142e-08	3.007044282e-06	0.001415694322	4.255782616e-09	3.124862469e-11	1.998868731e-08	0.0009608068195	0.002301324302	2.836203501e-08	0.001286222473	0.07538132083	1.353813655e-17	7.833757342e-09
